,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
4330,47,6,17,43,baseline,0.9101956745623069,0.820375533459221,4485,4353,451,421,0.9702184371767921,0.9697432044114793
4542,47,6,31,1,14,0.9101956745623069,0.820395617233792,4495,4343,461,411,0.9703710142010344,0.9699357825966914
1032,34,6,28,35,43,0.9100926879505664,0.8201657872531556,4481,4356,448,425,0.970049015581186,0.9695201704481508
1075,34,6,28,31,1,0.9100926879505664,0.8201768267466439,4489,4348,456,417,0.9703410800824017,0.9699058834896501
891,34,47,5,baseline,14,0.9100926879505664,0.820174959300587,4488,4349,455,418,0.9702134092631735,0.9698199899323923
1096,34,6,17,35,27,0.9100926879505664,0.8201701927461945,4485,4352,452,421,0.9699554582011932,0.96948548098759
1097,34,6,17,35,31,0.9100926879505664,0.8201856896989845,4493,4344,460,413,0.9702092935870468,0.969702634825131
1138,34,6,17,31,43,0.9100926879505664,0.8201666797261015,4482,4355,449,424,0.9703671318879872,0.9698485882718144
1852,34,17,31,43,1,0.9100926879505664,0.8201633566269488,4475,4362,442,431,0.9704964786784216,0.9700245370863345
1454,34,28,35,5,14,0.9100926879505664,0.8201716423073074,4486,4351,453,420,0.9700350774409014,0.9695776647802921
8,34,37,47,6,43,0.9100926879505664,0.820173231156492,4487,4350,454,419,0.9702352181036797,0.9697655493654396
2804,37,47,31,43,14,0.9100926879505664,0.8201909571859408,4495,4342,462,411,0.9703013447144366,0.9697194128682901
538,34,37,31,1,14,0.9100926879505664,0.8201716423073074,4486,4351,453,420,0.9703373887027831,0.9698217652727035
10,34,37,47,6,baseline,0.9100926879505664,0.820173231156492,4487,4350,454,419,0.9701078018623562,0.9696282597745066
784,34,47,17,43,14,0.9100926879505664,0.8201634136365736,4476,4361,443,430,0.9704349344699501,0.9699876628289146
35,34,37,47,17,baseline,0.9100926879505664,0.8201716423073074,4486,4351,453,420,0.9702308690644738,0.9697887403940229
657,34,47,28,17,43,0.9100926879505664,0.820173231156492,4487,4350,454,419,0.9703916562261439,0.9699166965818611
7415,17,35,31,43,14,0.9100926879505664,0.820173231156492,4487,4350,454,419,0.9701731223097481,0.9695615089282068
782,34,47,17,43,1,0.9100926879505664,0.8201633566269488,4475,4362,442,431,0.9705066193649605,0.9701356089371442
774,34,47,17,31,43,0.9100926879505664,0.8201716423073074,4486,4351,453,420,0.9704654626036938,0.9699368096633263
4870,47,17,35,62,31,0.9100926879505664,0.8201937999610885,4496,4341,463,410,0.970185363264001,0.9696590593501675
207,34,37,28,17,14,0.9100926879505664,0.8201809795739158,4491,4346,458,415,0.9702318449464419,0.9697777335890075
659,34,47,28,17,baseline,0.9100926879505664,0.820174959300587,4488,4349,455,418,0.9702645582072011,0.9698105963879763
4487,47,6,62,31,43,0.9100926879505664,0.820174959300587,4488,4349,455,418,0.9702598485159635,0.9696885838330676
4669,47,28,35,31,14,0.9100926879505664,0.8202101045102625,4501,4336,468,405,0.9701286772505451,0.9695053133397424
4582,47,28,17,5,1,0.9100926879505664,0.8202137836205775,4502,4335,469,404,0.9703920805226519,0.9700679945774341
654,34,47,28,17,62,0.9100926879505664,0.820173231156492,4487,4350,454,419,0.970325635689514,0.9698966914572145
837,34,47,35,43,1,0.909989701338826,0.8199581599135979,4478,4358,446,428,0.9702737866562481,0.9698324827169349
1193,34,6,35,31,43,0.909989701338826,0.8199593853609976,4480,4356,448,426,0.9701656334763835,0.9695636831965697
1219,34,6,5,3,baseline,0.909989701338826,0.8199602069108902,4481,4355,449,425,0.9699718360463984,0.9694451665146707
1141,34,6,17,31,1,0.909989701338826,0.8199664031552492,4486,4350,454,420,0.9704432294666796,0.970057773825283
577,34,47,6,17,27,0.909989701338826,0.819964885419735,4485,4351,453,421,0.9701885030581596,0.9697603901090652
570,34,47,6,28,1,0.909989701338826,0.8199809268884585,4493,4343,461,413,0.9703308545365614,0.9699673913518007
645,34,47,6,baseline,1,0.909989701338826,0.8199602069108902,4481,4355,449,425,0.9702459528053295,0.969871941205934
1053,34,6,28,3,baseline,0.909989701338826,0.8199611676857265,4482,4354,450,424,0.9699438112620512,0.9693860357980293
686,34,47,28,3,31,0.909989701338826,0.8199835588819909,4494,4342,462,412,0.9702111604916814,0.9696049391469457
711,34,47,28,31,1,0.909989701338826,0.8199809268884585,4493,4343,461,413,0.970418174757888,0.9699797078500829
1034,34,6,28,35,baseline,0.909989701338826,0.8199698564026023,4488,4348,456,418,0.9699424747280515,0.9694614762945866
734,34,47,17,35,43,0.909989701338826,0.8199622676913835,4483,4353,451,423,0.9702887218933264,0.9697824741721693
993,34,47,31,1,14,0.909989701338826,0.819976080821781,4491,4345,459,415,0.9704656535371223,0.970018830162378
752,34,47,17,3,31,0.909989701338826,0.8199698564026023,4488,4348,456,418,0.9703355430129735,0.9697747144674604
783,34,47,17,43,57,0.909989701338826,0.8199573657948835,4475,4361,443,431,0.9702423038553617,0.9697452219034395
959,34,47,27,31,43,0.909989701338826,0.8199622676913835,4483,4353,451,423,0.9702199222145699,0.9696122509620407
929,34,47,3,1,14,0.909989701338826,0.8199635069339518,4484,4352,452,422,0.9703014932182144,0.969852353196076
802,34,47,35,5,1,0.909989701338826,0.8199809268884585,4493,4343,461,413,0.9702644733478997,0.9698949118116732
1363,34,6,43,baseline,1,0.909989701338826,0.8199575323611805,4473,4363,441,433,0.970199152900508,0.9697760230538912
282,34,37,17,35,1,0.909989701338826,0.8199664031552492,4486,4350,454,420,0.9702032261469838,0.9697870445644782
26,34,37,47,28,14,0.909989701338826,0.8199835588819909,4494,4342,462,412,0.9702064932300947,0.9697172330257113
1643,34,28,31,1,14,0.909989701338826,0.819964885419735,4485,4351,453,421,0.9703448138916713,0.969877472804889
2479,37,47,28,17,baseline,0.909989701338826,0.8200022768307763,4500,4336,468,406,0.9701482585343849,0.9696769753652973
4535,47,6,31,2,1,0.909989701338826,0.8199835588819909,4494,4342,462,412,0.9702952772743737,0.9698133645159429
1715,34,17,35,baseline,57,0.909989701338826,0.8199577560054009,4477,4359,445,429,0.9698826064907861,0.969380149237519
1424,34,28,17,31,43,0.909989701338826,0.819964885419735,4485,4351,453,421,0.9703651801240507,0.969803140600201
4433,47,6,5,43,14,0.909989701338826,0.8199717919285398,4489,4347,457,417,0.970232757183934,0.9698042410500375
2386,37,47,6,28,31,0.909989701338826,0.8200058842392096,4501,4335,469,405,0.9702003833603807,0.969649061688564
50,34,37,47,5,3,0.909989701338826,0.8199954801233956,4498,4338,466,408,0.9701413637161314,0.9696435641944554
24,34,37,47,28,1,0.909989701338826,0.8200022768307763,4500,4336,468,406,0.970313819031769,0.9699226573473638
5729,6,28,5,1,14,0.909989701338826,0.8199784342044625,4492,4344,460,414,0.9702023563391426,0.9698417741968443
4378,47,6,35,31,43,0.909989701338826,0.8199784342044625,4492,4344,460,414,0.9701753498664144,0.969576779219453
13,34,37,47,6,14,0.909989701338826,0.8199698564026023,4488,4348,456,418,0.9702234438755853,0.9697425671515844
104,34,37,47,57,14,0.909989701338826,0.8199664031552492,4486,4350,454,420,0.9701014586295631,0.9695930501765099
74,34,37,47,62,1,0.909989701338826,0.8199738667324052,4490,4346,458,416,0.9702849668692316,0.9698972328356815
813,34,47,35,3,14,0.9098867147270855,0.8197629224325039,4487,4348,456,419,0.9700783981143584,0.9694891597406773
826,34,47,35,27,1,0.9098867147270855,0.8197611973310082,4486,4349,455,420,0.9700839139689611,0.9696135694190509
5044,47,17,31,baseline,1,0.9098867147270855,0.819756857348801,4483,4352,452,423,0.9703764027666847,0.9699793357969317
59,34,37,47,5,14,0.9098867147270855,0.8197817362312743,4495,4340,464,411,0.9702617366354238,0.9698381579449596
4894,47,17,35,43,14,0.9098867147270855,0.8197581647958839,4484,4351,453,422,0.9702157004643162,0.9696981322424214
5099,47,35,5,31,14,0.9098867147270855,0.8197980217152253,4500,4335,469,406,0.9701716584867957,0.9696540141395819
161,34,37,6,62,31,0.9098867147270855,0.8197581647958839,4484,4351,453,422,0.9702011258792697,0.9697008588824946
177,34,37,6,31,baseline,0.9098867147270855,0.8197611973310082,4486,4349,455,420,0.9701532864480036,0.9695941426259701
4891,47,17,35,43,baseline,0.9098867147270855,0.8197736365675901,4492,4343,461,414,0.970125240448831,0.9696113515525553
766,34,47,17,62,14,0.9098867147270855,0.819756857348801,4483,4352,452,423,0.9703890255877949,0.9699730822364525
6353,6,5,baseline,1,14,0.9098867147270855,0.8197581647958839,4484,4351,453,422,0.9701434215541949,0.9697526573282172
683,34,47,28,5,14,0.9098867147270855,0.8197878324728184,4497,4338,466,409,0.9702733411449148,0.9698749440579079
4665,47,28,35,31,2,0.9098867147270855,0.8198094650455842,4503,4332,472,403,0.9700542980727095,0.9693630520122
635,34,47,6,31,14,0.9098867147270855,0.8197556891067561,4482,4353,451,424,0.9703276086682759,0.9698045142441707
291,34,37,17,5,baseline,0.9098867147270855,0.8197581647958839,4484,4351,453,422,0.9701597357549235,0.9697602511760972
421,34,37,5,31,baseline,0.9098867147270855,0.8197712152316261,4491,4344,460,415,0.9701718069905734,0.9696689594303036
228,34,37,28,5,14,0.9098867147270855,0.8197667903385976,4489,4346,458,417,0.9701251980191802,0.9696826840236481
562,34,47,6,28,5,0.9098867147270855,0.8197944859711488,4499,4336,468,407,0.9702612911240904,0.9698866435884862
576,34,47,6,17,62,0.9098867147270855,0.8197596114544128,4485,4350,454,421,0.9703304514548787,0.9699501815844742
578,34,47,6,17,31,0.9098867147270855,0.8197611973310082,4486,4349,455,420,0.9703944990127469,0.9699354679995189
4462,47,6,3,31,1,0.9098867147270855,0.8197712152316261,4491,4344,460,415,0.9702515110895833,0.9697686802587593
2711,37,47,5,baseline,14,0.9098867147270855,0.8197944859711488,4499,4336,468,407,0.9700859081625481,0.96965824991592
4531,47,6,31,43,1,0.9098867147270855,0.8197596114544128,4485,4350,454,421,0.9704038759655715,0.9699563712423585
2787,37,47,27,43,1,0.9098867147270855,0.8197689331579284,4490,4345,459,416,0.9701297379918149,0.9696516046222904
680,34,47,28,5,baseline,0.9098867147270855,0.8197788970589814,4494,4341,463,412,0.9701752225774621,0.9697860026833476
877,34,47,5,31,1,0.9098867147270855,0.8197878324728184,4497,4338,466,409,0.970477279261439,0.9700983588759
2758,37,47,62,31,43,0.9098867147270855,0.8197910895602155,4498,4337,467,408,0.9702036504434917,0.9696114918358674
694,34,47,28,62,31,0.9098867147270855,0.8197736365675901,4492,4343,461,414,0.9702515110895833,0.9697125304778228
856,34,47,5,3,1,0.9098867147270855,0.8197596114544128,4485,4350,454,421,0.9703247870964982,0.9699252797332503
1253,34,6,5,baseline,1,0.9098867147270855,0.8197596114544128,4485,4350,454,421,0.970196204039778,0.9698370376415522
2028,34,35,31,1,14,0.9098867147270855,0.8197611973310082,4486,4349,455,420,0.9702342422217115,0.969702880392639
927,34,47,3,baseline,14,0.9098867147270855,0.819756857348801,4483,4352,452,423,0.9701128085611493,0.9695919713693503
5818,6,28,31,43,1,0.9098867147270855,0.8197647867659471,4488,4347,457,418,0.9703251689633555,0.9698141961800527
984,34,47,31,43,14,0.9098867147270855,0.8197530195499668,4479,4356,448,427,0.9704062520260157,0.9698529840299372
6114,6,35,5,1,14,0.9098867147270855,0.8197667903385976,4489,4346,458,417,0.9700492913739162,0.9696275995448225
86,34,37,47,31,baseline,0.9098867147270855,0.8197736365675901,4492,4343,461,414,0.9701965010473335,0.9696453365267031
1044,34,6,28,5,baseline,0.9098867147270855,0.8197629224325039,4487,4348,456,419,0.970088093289564,0.9696729350263729
962,34,47,27,31,1,0.9098867147270855,0.819756857348801,4483,4352,452,423,0.9702974199717386,0.969815134382082
5343,47,5,43,1,14,0.9098867147270855,0.8197712152316261,4491,4344,460,415,0.9703743449286215,0.9700235579195939
1143,34,6,17,31,14,0.9098867147270855,0.8197556891067561,4482,4353,451,424,0.9703594096915433,0.969880904284652
1728,34,17,5,3,14,0.9098867147270855,0.8197513538531062,4474,4361,443,432,0.970165124320574,0.9696902436677619
6045,6,17,31,baseline,1,0.9098867147270855,0.8197611973310082,4486,4349,455,420,0.9702735957228197,0.9698543571186808
915,34,47,3,31,14,0.9098867147270855,0.8197647867659471,4488,4347,457,418,0.9702671888455504,0.9696612046608939
1017,34,6,28,17,3,0.9098867147270855,0.819756857348801,4483,4352,452,423,0.9701249222264499,0.9696015988697376
1116,34,6,17,3,31,0.9098867147270855,0.8197581647958839,4484,4351,453,422,0.9702235499497125,0.9696590297591181
981,34,47,31,43,baseline,0.9098867147270855,0.8197546600635545,4481,4354,450,425,0.97028810666339,0.9697392474363636
581,34,47,6,17,baseline,0.909783728115345,0.8195491466856312,4481,4353,451,425,0.9702589999229477,0.9698396414053015
1,34,37,47,6,17,0.909783728115345,0.8195688720344392,4492,4342,462,414,0.9703188893750384,0.9699048048587043
1632,34,28,31,43,1,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9703914228630646,0.9698854007388283
590,34,47,6,35,43,0.909783728115345,0.8195481885683944,4480,4354,450,426,0.9701698764414625,0.9696656657529793
596,34,47,6,5,3,0.909783728115345,0.8195543708248109,4485,4349,455,421,0.9701774925637795,0.9697191931132527
606,34,47,6,3,62,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9701208489799742,0.9696155418768768
1668,34,17,35,5,31,0.909783728115345,0.8195578179869644,4487,4347,457,419,0.9702215133264744,0.9697415399793461
630,34,47,6,31,43,0.909783728115345,0.819559750365279,4488,4346,458,418,0.9703548909337341,0.969818982013132
4428,47,6,5,31,14,0.909783728115345,0.8195834070799383,4497,4337,467,409,0.9702868549886917,0.9698362446204813
1677,34,17,35,3,31,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.9701141026654985,0.9694898510578038
278,34,37,17,35,31,0.909783728115345,0.819566382778183,4491,4343,461,415,0.9702032261469837,0.9696327625683876
2112,34,5,62,1,14,0.909783728115345,0.8195481885683944,4480,4354,450,426,0.9702806178300254,0.9699613338238082
1267,34,6,3,27,31,0.909783728115345,0.8195528560268828,4484,4350,454,422,0.9699559037125266,0.9692777611454749
3165,37,6,31,43,baseline,0.909783728115345,0.8195528560268828,4484,4350,454,422,0.9701282317392118,0.9695226519629454
6463,6,62,31,43,1,0.909783728115345,0.8195578179869644,4487,4347,457,419,0.9703073909396742,0.9698446606617039
379,34,37,35,31,14,0.909783728115345,0.8195618219514998,4489,4345,459,417,0.9701212944913076,0.9694960765405279
7672,17,62,31,43,baseline,0.909783728115345,0.819547369606115,4479,4355,449,427,0.9701990468263809,0.9696762962803966
6334,6,5,31,1,14,0.909783728115345,0.8195715005301899,4493,4341,463,413,0.9703099791483725,0.9698887680944454
498,34,37,62,baseline,1,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9701330899342272,0.969760882921458
529,34,37,31,43,14,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9702814664230413,0.9696771612806843
3361,37,28,5,baseline,14,0.909783728115345,0.8195901960210945,4499,4335,469,407,0.969951681962273,0.9695065788045276
1526,34,28,5,31,baseline,0.909783728115345,0.8195578179869644,4487,4347,457,419,0.970164742453717,0.9696890955705436
4264,47,6,28,43,baseline,0.909783728115345,0.819566382778183,4491,4343,461,415,0.9701387755074333,0.9696031013606751
563,34,47,6,28,3,0.909783728115345,0.8195640327532044,4490,4344,460,416,0.9701249858709264,0.9695927501554245
4217,47,6,28,35,43,0.909783728115345,0.8195834070799383,4497,4337,467,409,0.9700843382654691,0.969515440638202
4236,47,6,28,3,43,0.909783728115345,0.8195688720344392,4492,4342,462,414,0.970091042150294,0.969453734807922
4243,47,6,28,62,31,0.909783728115345,0.8195867319038789,4498,4336,468,408,0.9701857875605089,0.9696257369295562
4258,47,6,28,31,2,0.909783728115345,0.8196096063536421,4504,4330,474,402,0.970148322178861,0.9695247979592404
1695,34,17,35,27,baseline,0.909783728115345,0.8195461491239987,4477,4357,447,429,0.9698844309657702,0.9694090639159014
573,34,47,6,17,35,0.909783728115345,0.8195618219514998,4489,4345,459,417,0.9702153610271099,0.9697714123537187
639,34,47,6,43,57,0.909783728115345,0.8195454851965523,4475,4359,445,431,0.9701116205309274,0.9696325929054586
1747,34,17,5,31,1,0.909783728115345,0.8195528560268828,4484,4350,454,422,0.9704822859602321,0.9701002005752379
653,34,47,28,17,3,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.970264918859233,0.9697431775594086
938,34,47,62,31,43,0.909783728115345,0.8195514804086826,4483,4351,453,423,0.9703210745020542,0.9697563425881038
982,34,47,31,43,1,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9704820313823275,0.9700130066084516
2395,37,47,6,17,3,0.909783728115345,0.8195867319038789,4498,4336,468,408,0.9701432306207662,0.9696497757902495
5362,47,3,62,31,43,0.909783728115345,0.8195715005301899,4493,4341,463,413,0.9701093717594353,0.9694087682024001
4951,47,17,3,62,31,0.909783728115345,0.8195640327532044,4490,4344,460,416,0.9702051779109201,0.9696505549472769
4959,47,17,3,27,43,0.909783728115345,0.8195466897931323,4478,4356,448,428,0.9700702091917559,0.969482962620735
811,34,47,35,3,1,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9701535198110829,0.9696673921491036
4968,47,17,3,31,1,0.909783728115345,0.8195688720344392,4492,4342,462,414,0.970369868600463,0.9699157152073863
1117,34,6,17,3,43,0.909783728115345,0.8195455327602943,4472,4362,442,434,0.9701499981500672,0.9695975420091256
823,34,47,35,27,43,0.909783728115345,0.819547369606115,4479,4355,449,427,0.9700401689989963,0.9694674640146308
5097,47,35,5,31,1,0.909783728115345,0.8195834070799383,4497,4337,467,409,0.970246610464917,0.9698212566227407
920,34,47,3,43,14,0.909783728115345,0.8195481885683944,4480,4354,450,426,0.9702169733538398,0.9696437876398292
919,34,47,3,43,57,0.909783728115345,0.8195455327602943,4472,4362,442,434,0.9700529403238842,0.9694576729058456
900,34,47,3,62,1,0.909783728115345,0.819547369606115,4479,4355,449,427,0.9702437464634885,0.9698171527114667
5333,47,5,31,1,14,0.909783728115345,0.8195802215397759,4496,4338,466,410,0.9704342555955376,0.9700586862971389
2457,37,47,6,43,baseline,0.909783728115345,0.819566382778183,4491,4343,461,415,0.9700887933788018,0.9695933232787963
1869,34,17,43,baseline,1,0.909783728115345,0.8195454851965523,4475,4359,445,431,0.9703179559227209,0.9699241972346095
764,34,47,17,62,1,0.909783728115345,0.8195491466856312,4481,4353,451,425,0.9704611984237893,0.9701426425969869
4889,47,17,35,31,14,0.909783728115345,0.8195771752741082,4495,4339,465,411,0.9702555206915829,0.969703892293205
2517,37,47,28,62,baseline,0.909783728115345,0.8195975421744068,4501,4333,471,405,0.9699982272891898,0.9695016155029832
736,34,47,17,35,baseline,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.9701547290561303,0.9696926968980968
2543,37,47,28,baseline,1,0.909783728115345,0.819574268273865,4494,4340,464,412,0.9701792533942871,0.9697925126785072
2610,37,47,17,baseline,57,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.969992966012492,0.9694780684679816
1763,34,17,5,1,14,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9703992511336355,0.9700721185611931
713,34,47,28,31,14,0.909783728115345,0.819566382778183,4491,4343,461,415,0.9703233444883713,0.9697847629576437
4548,47,6,43,baseline,1,0.909783728115345,0.8195466897931323,4478,4356,448,428,0.9702335845621244,0.9698396960923109
1035,34,6,28,35,1,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.9701056803798166,0.9697070787173013
1047,34,6,28,5,14,0.909783728115345,0.8195618219514998,4489,4345,459,417,0.9701512498247654,0.969750086491094
2774,37,47,62,baseline,57,0.909783728115345,0.819559750365279,4488,4346,458,418,0.9698460109169794,0.969321901028873
2136,34,5,31,43,baseline,0.909783728115345,0.8195528560268828,4484,4350,454,422,0.9702418159143777,0.9697305127068565
4533,47,6,31,43,14,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.9703080061696107,0.9697442628267742
1699,34,17,35,31,43,0.909783728115345,0.8195502439636985,4482,4352,452,424,0.9702681435126931,0.969680650207214
2407,37,47,6,35,62,0.909783728115345,0.8195867319038789,4498,4336,468,408,0.9699884472546827,0.9694759028767705
1683,34,17,35,3,14,0.909783728115345,0.8195466897931323,4478,4356,448,428,0.9700519856567413,0.9694948718205036
51,34,37,47,5,62,0.909783728115345,0.8195901960210945,4499,4335,469,407,0.9701881636209531,0.9697802739323148
8295,5,31,2,1,14,0.909783728115345,0.819559750365279,4488,4346,458,418,0.9702757172053591,0.9697518409134135
100,34,37,47,baseline,57,0.909783728115345,0.819547369606115,4479,4355,449,427,0.969961292278177,0.9694415980883193
19,34,37,47,28,27,0.909783728115345,0.8195715005301899,4493,4341,463,413,0.9700352471595046,0.9695012347172234
32,34,37,47,17,31,0.909783728115345,0.8195688720344392,4492,4342,462,414,0.9703904469810963,0.9698797889457047
7,34,37,47,6,31,0.909783728115345,0.8195688720344392,4492,4342,462,414,0.97028032082247,0.9697587692472819
120,34,37,6,17,3,0.909783728115345,0.8195560248091921,4486,4348,456,420,0.9701163938666414,0.9696192489446673
9,34,37,47,6,2,0.909783728115345,0.8195715005301899,4493,4341,463,413,0.9701320079781323,0.9695746034031081
101,34,37,47,baseline,14,0.909783728115345,0.819559750365279,4488,4346,458,418,0.9701441640730836,0.9696575260021092
33,34,37,47,17,43,0.909783728115345,0.819559750365279,4488,4346,458,418,0.970360152210432,0.969891793001123
111,34,37,6,28,31,0.909783728115345,0.8195618219514998,4489,4345,459,417,0.9702012743830474,0.9696725858411437
11,34,37,47,6,1,0.909783728115345,0.8195618219514998,4489,4345,459,417,0.970297186608659,0.9699163610328586
18,34,37,47,28,62,0.909783728115345,0.8195802215397759,4496,4338,466,410,0.970130989666513,0.9696391771721486
218,34,37,28,35,14,0.909783728115345,0.819559750365279,4488,4346,458,418,0.9699734483731284,0.969440985863685
804,34,47,35,5,14,0.9096807415036046,0.8193527467852502,4487,4346,458,419,0.9701921732229528,0.9697431160491087
1175,34,6,35,3,1,0.9096807415036046,0.8193403960635772,4477,4356,448,429,0.9699858166163338,0.9694921222605923
8551,31,43,2,1,14,0.9096807415036046,0.8193475806015182,4484,4349,455,422,0.9702692042539629,0.9696529896854522
2232,34,3,31,1,14,0.9096807415036046,0.8193461368455733,4483,4350,454,423,0.9702637732586616,0.9697023227287563
175,34,37,6,31,43,0.9096807415036046,0.8193436667516151,4481,4352,452,425,0.9702551812543766,0.9696930373947519
1179,34,6,35,62,31,0.9096807415036046,0.8193461368455733,4483,4350,454,423,0.9701104537155307,0.9695893990445199
790,34,47,17,baseline,57,0.9096807415036046,0.8193394375621383,4472,4361,443,434,0.9701302047179736,0.9696528022858586
5,34,37,47,6,62,0.9096807415036046,0.8193591654929523,4490,4343,461,416,0.9701775562082557,0.9697319270410006
771,34,47,17,27,1,0.9096807415036046,0.8193475806015182,4484,4349,455,422,0.9703137129576419,0.9699437738239237
180,34,37,6,31,14,0.9096807415036046,0.8193461368455733,4483,4350,454,423,0.9702390367722509,0.969683102293781
435,34,37,5,baseline,57,0.9096807415036046,0.8193417531732733,4479,4354,450,427,0.9698873373968492,0.9694281675712225
38,34,37,47,17,14,0.9096807415036046,0.8193475806015182,4484,4349,455,422,0.9703762118332562,0.9699353950188827
182,34,37,6,43,baseline,0.9096807415036046,0.8193426404010075,4480,4353,451,426,0.9700512431378526,0.9695501154491177
4219,47,6,28,35,baseline,0.9096807415036046,0.8193790146014801,4497,4336,468,409,0.969951575888146,0.9694308141033154
1163,34,6,35,5,43,0.9096807415036046,0.8193417531732733,4479,4354,450,427,0.9700832350945485,0.969624554118454
4214,47,6,28,35,62,0.9096807415036046,0.8193790146014801,4497,4336,468,409,0.9700133322448715,0.9695004452060265
7254,28,31,43,1,14,0.9096807415036046,0.8193491635055242,4485,4348,456,421,0.9703154950029751,0.9697821639539355
126,34,37,6,17,baseline,0.9096807415036046,0.8193448322310735,4482,4351,453,424,0.9701539865372415,0.9697320914679356
47,34,37,47,35,1,0.9096807415036046,0.8193547471752675,4488,4345,459,418,0.9701789139570809,0.9697304849977526
5536,47,31,43,baseline,14,0.9096807415036046,0.8193527467852502,4487,4346,458,419,0.9702472256948536,0.9696963164030739
5538,47,31,43,1,14,0.9096807415036046,0.8193547471752675,4488,4345,459,418,0.9704347011068708,0.9699689712360665
3978,37,5,43,1,14,0.9096807415036046,0.8193508855644208,4486,4347,457,420,0.9702113726399355,0.9697870286829102
1383,34,28,17,35,31,0.9096807415036046,0.8193568867419411,4489,4344,460,417,0.9702106937655228,0.9696554983960237
1783,34,17,3,31,1,0.9096807415036046,0.8193417531732733,4479,4354,450,427,0.9703489507826234,0.9698516941947954
913,34,47,3,31,1,0.9096807415036046,0.8193426404010075,4480,4353,451,426,0.9703532361773531,0.9698437471656216
5159,47,35,62,31,2,0.9096807415036046,0.8193824071293019,4498,4335,469,408,0.9700430542152501,0.9693854309815358
834,34,47,35,31,14,0.9096807415036046,0.8193641405797786,4492,4341,463,414,0.9702347938071718,0.9696502287973278
60,34,37,47,3,62,0.9096807415036046,0.8193668369320221,4493,4340,464,413,0.9700560801180427,0.9695070312258446
1148,34,6,17,43,14,0.9096807415036046,0.8193400277719565,4470,4363,441,436,0.9702832908980252,0.9698322135379711
4,34,37,47,6,3,0.9096807415036046,0.8193615834361956,4491,4342,462,415,0.9701135722948637,0.9695806947347495
1161,34,6,35,5,27,0.9096807415036046,0.8193475806015182,4484,4349,455,422,0.9698716808557075,0.9693912785924855
1786,34,17,3,43,2,0.9096807415036046,0.8193395953789615,4475,4358,446,431,0.9701236493369265,0.9694253020783423
863,34,47,5,62,baseline,0.9096807415036046,0.8193568867419411,4489,4344,460,417,0.9701496587128609,0.9697721974064785
2733,37,47,3,31,1,0.9096807415036046,0.8193824071293019,4498,4335,469,408,0.9702289809450135,0.9696927484111707
122,34,37,6,17,27,0.9096807415036046,0.8193448322310735,4482,4351,453,424,0.9700590714084234,0.9696118476852702
444,34,37,3,62,baseline,0.9096807415036046,0.8193436667516151,4481,4352,452,425,0.9699009360999277,0.969377937098685
743,34,47,17,5,31,0.9096807415036046,0.8193757613271218,4496,4337,467,410,0.9704388379978228,0.9700050415532816
4269,47,6,28,2,1,0.9096807415036046,0.8193824071293019,4498,4335,469,408,0.9702116272178403,0.9697584898242413
534,34,37,31,baseline,1,0.9096807415036046,0.8193461368455733,4483,4350,454,423,0.9702706044324388,0.9697783122163579
31,34,37,47,17,27,0.9096807415036046,0.8193508855644208,4486,4347,457,420,0.9701650182464472,0.9696959432856311
1832,34,17,27,31,1,0.9096807415036046,0.8193426404010075,4480,4353,451,426,0.9702902705755803,0.9698400600390618
30,34,37,47,17,62,0.9096807415036046,0.8193475806015182,4484,4349,455,422,0.9703104034448803,0.9698783605897664
201,34,37,28,17,31,0.9096807415036046,0.81936967250146,4494,4339,465,412,0.9703142645431021,0.9697948321753616
651,34,47,28,17,35,0.9096807415036046,0.8193591654929523,4490,4343,461,416,0.9702259260101567,0.9697329360313701
526,34,37,31,43,baseline,0.9096807415036046,0.8193410050626472,4478,4355,449,428,0.9701885454878103,0.9695938983495156
640,34,47,6,43,14,0.9096807415036046,0.8193393510792635,4473,4360,444,433,0.9702948317630403,0.9698316552654154
1257,34,6,5,1,14,0.9096807415036046,0.8193410050626472,4478,4355,449,428,0.9702720894702166,0.9699277020604026
5043,47,17,31,2,14,0.9096807415036046,0.8193641405797786,4492,4341,463,414,0.970306733280087,0.969733594430309
2892,37,6,28,31,43,0.9096807415036046,0.8193568867419411,4489,4344,460,417,0.9701785533050491,0.9695632010745698
612,34,47,6,3,1,0.9096807415036046,0.8193448322310735,4482,4351,453,424,0.9702626700877413,0.9698427925911564
1859,34,17,31,baseline,1,0.9096807415036046,0.8193403960635772,4477,4356,448,429,0.9703802426500814,0.9699589832340272
