,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
674,easiest-interleaved-10pct,no-easy-90pct,no-hard-80pct,0.9026776519052523,0.8053473085983716,4455,4310,494,451,0.9681657967456798,0.9672980283036882
373,baseline,no-easy-80pct,no-hard-80pct,0.9026776519052523,0.805362355604195,4461,4304,500,445,0.9683599972573473,0.96774930497884
358,easiest-interleaved-25pct,no-hard-95pct,no-hard-90pct,0.9025746652935118,0.8051254531762303,4441,4323,481,465,0.9682281683323416,0.9671674000345991
423,baseline,no-easy-95pct,no-hard-80pct,0.9025746652935118,0.8051521010868072,4459,4305,499,447,0.9684485691533724,0.9679238289580494
430,baseline,no-easy-90pct,no-hard-80pct,0.9025746652935118,0.8051521010868072,4459,4305,499,447,0.9684485691533724,0.9679238289580494
574,curriculum-reordered-shuffled-30pct,no-easy-90pct,no-hard-80pct,0.9024716786817714,0.804933236458716,4453,4310,494,453,0.9685466665059996,0.9681697490192274
567,curriculum-reordered-shuffled-30pct,no-easy-95pct,no-hard-80pct,0.9024716786817714,0.804933236458716,4453,4310,494,453,0.9685466665059996,0.9681697490192274
129,curriculum-reordered-shuffled-20pct,easiest-interleaved-50pct,no-hard-80pct,0.9024716786817714,0.8049352621823843,4454,4309,495,452,0.9685250698137474,0.9682025627363129
809,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9024716786817714,0.8049207183066943,4434,4329,475,472,0.9681873297934558,0.9676902041526582
463,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-hard-80pct,0.9023686920700309,0.8047212069290332,4449,4313,491,457,0.9684126100243274,0.9679930666761106
245,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9023686920700309,0.8047197978842046,4448,4314,490,458,0.9681725854898062,0.9677292458982016
269,easiest-interleaved-25pct,baseline,no-hard-80pct,0.9023686920700309,0.8047348972897461,4456,4306,498,450,0.9684160680408669,0.9678212637967726
693,easiest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9022657054582904,0.8045165575661022,4426,4335,469,480,0.9675537914626791,0.9661606968216798
332,easiest-interleaved-25pct,no-easy-95pct,no-hard-80pct,0.9022657054582904,0.8045301031902146,4456,4305,499,450,0.9685722728002517,0.9679531408422736
770,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9022657054582904,0.8045211932953859,4452,4309,495,454,0.9683228076684297,0.9678859400127788
749,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9022657054582904,0.8045211932953859,4452,4309,495,454,0.9683228076684297,0.9678859400127788
339,easiest-interleaved-25pct,no-easy-90pct,no-hard-80pct,0.9022657054582904,0.8045301031902146,4456,4305,499,450,0.9685722728002517,0.9679531408422736
799,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-80pct,0.9022657054582904,0.8045301031902146,4456,4305,499,450,0.9681157509725726,0.9677764851359486
484,no-easy-80pct,easiest-interleaved-10pct,no-hard-80pct,0.90216271884655,0.8043142125246304,4451,4309,495,455,0.9680789220356864,0.967297499505533
550,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-hard-80pct,0.90216271884655,0.8043053660393539,4445,4315,489,461,0.9680736819738137,0.9674030776380826
406,baseline,easiest-interleaved-10pct,no-hard-80pct,0.901956745623069,0.8039132831617505,4455,4303,501,451,0.9680095707714695,0.9672059343589079
753,no-easy-95pct,easiest-interleaved-50pct,no-hard-80pct,0.9018537590113286,0.8037012754233486,4452,4305,499,454,0.9685176658396843,0.968022721891057
315,easiest-interleaved-25pct,easiest-interleaved-10pct,no-hard-80pct,0.9018537590113286,0.8036904081915253,4446,4311,493,460,0.9680778400795913,0.9670054841524549
785,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9018537590113286,0.8037140859932956,4457,4300,504,449,0.9680209631327066,0.9675912020254526
774,no-easy-90pct,easiest-interleaved-50pct,no-hard-80pct,0.9018537590113286,0.8037012754233486,4452,4305,499,454,0.9685176658396843,0.968022721891057
730,hardest-interleaved-25pct,no-hard-95pct,no-hard-80pct,0.9018537590113286,0.8036833199047299,4437,4320,484,469,0.9690590257541191,0.9684408231405197
685,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9015447991761071,0.803078087834848,4448,4306,498,458,0.9678220529298013,0.9670983082384288
519,no-easy-80pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9015447991761071,0.8030746112879127,4446,4308,496,460,0.9681945428340902,0.9676956318965652
803,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.9014418125643666,0.8028644302384106,4425,4328,476,481,0.9678883704739868,0.9672221818040829
359,easiest-interleaved-25pct,no-hard-95pct,no-hard-80pct,0.9011328527291452,0.8022580138729871,4448,4302,502,458,0.9678883492591615,0.9668984466138169
649,hardest-interleaved-50pct,no-hard-95pct,no-hard-80pct,0.9011328527291452,0.8022421338285622,4436,4314,490,470,0.9690255487596455,0.9679287050231693
813,hardest-interleaved-10pct,no-hard-95pct,no-hard-80pct,0.9009268795056643,0.8018401661145339,4444,4304,500,462,0.9687068808673843,0.9681852106385418
810,easiest-interleaved-50pct,no-hard-95pct,no-hard-80pct,0.9008238928939238,0.8016333002368461,4443,4304,500,463,0.9678130578438338,0.967364741744253
254,curriculum-reordered-shuffled-00pct,no-hard-95pct,no-hard-80pct,0.9008238928939238,0.8016317090097169,4442,4305,499,464,0.9680633503538463,0.9675112736714038
528,no-easy-80pct,no-hard-95pct,no-hard-80pct,0.9005149330587023,0.8010144345977528,4441,4303,501,465,0.9677378512878079,0.9671816402892459
134,curriculum-reordered-shuffled-20pct,no-hard-95pct,no-hard-80pct,0.9004119464469619,0.800800986375921,4434,4309,495,472,0.9678802664106858,0.9673389056353787
450,baseline,no-hard-95pct,no-hard-80pct,0.9001029866117405,0.8001920124519822,4440,4300,504,466,0.9677516197094893,0.9670383637774583
594,curriculum-reordered-shuffled-30pct,no-hard-95pct,no-hard-80pct,0.9,0.7999769522960387,4432,4307,497,474,0.967719924760349,0.9672193148111703
794,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-80pct,0.9,0.7999868676924944,4440,4299,505,466,0.9677558838893936,0.9672932391966036
694,easiest-interleaved-10pct,no-hard-95pct,no-hard-80pct,0.8997940267765191,0.7995643096713071,4430,4307,497,476,0.9671592593548046,0.9658120622759666
758,no-easy-95pct,no-hard-95pct,no-hard-80pct,0.8989701338825953,0.7979266677890097,4435,4294,510,471,0.9678810937888762,0.9670016929405757
779,no-easy-90pct,no-hard-95pct,no-hard-80pct,0.8989701338825953,0.7979266677890097,4435,4294,510,471,0.9678810937888762,0.9670016929405757
731,hardest-interleaved-25pct,no-hard-90pct,no-hard-80pct,0.8988671472708548,0.7977253349362234,4406,4322,482,500,0.9681608961210135,0.96759803474884
451,baseline,no-hard-90pct,no-hard-80pct,0.8983522142121524,0.7966846151857554,4410,4313,491,496,0.9669764087747234,0.9663591152660269
814,hardest-interleaved-10pct,no-hard-90pct,no-hard-80pct,0.8982492276004119,0.7964735551106675,4416,4306,498,490,0.9678140761554528,0.9673700712194727
804,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-80pct,0.8982492276004119,0.7964805603202678,4429,4293,511,477,0.9674950476111598,0.9668524450766688
695,easiest-interleaved-10pct,no-hard-90pct,no-hard-80pct,0.8982492276004119,0.7964780288641895,4410,4312,492,496,0.9664967415725378,0.9652358576772665
795,curriculum-reordered-shuffled-10pct,no-hard-90pct,no-hard-80pct,0.8978372811534501,0.7956495559088951,4414,4304,500,492,0.9671719246055654,0.9668302651257639
360,easiest-interleaved-25pct,no-hard-90pct,no-hard-80pct,0.8977342945417096,0.7954434003813299,4414,4303,501,492,0.9673090148072692,0.9664080413003205
650,hardest-interleaved-50pct,no-hard-90pct,no-hard-80pct,0.8977342945417096,0.7954486521752244,4407,4310,494,499,0.9683935591111226,0.9673770855380628
811,easiest-interleaved-50pct,no-hard-90pct,no-hard-80pct,0.8977342945417096,0.7954442258225645,4412,4305,499,494,0.9672798232075254,0.9669560963094564
135,curriculum-reordered-shuffled-20pct,no-hard-90pct,no-hard-80pct,0.8976313079299691,0.7952392024625631,4410,4306,498,496,0.9672938674219371,0.9668520479331334
529,no-easy-80pct,no-hard-90pct,no-hard-80pct,0.8975283213182287,0.7950322292372302,4411,4304,500,495,0.9671166175557603,0.9666340600714207
255,curriculum-reordered-shuffled-00pct,no-hard-90pct,no-hard-80pct,0.8974253347064881,0.7948259724699972,4411,4303,501,495,0.9673881673208188,0.9668781709976288
595,curriculum-reordered-shuffled-30pct,no-hard-90pct,no-hard-80pct,0.8974253347064881,0.7948272087353864,4409,4305,499,497,0.9671142202804907,0.9667222202780605
815,no-hard-95pct,no-hard-90pct,no-hard-80pct,0.8971163748712667,0.7942105035284727,4406,4305,499,500,0.9641291458436084,0.9610733715198606
805,curriculum-reordered-shuffled-40pct,no-hard-90pct,no-hard-80pct,0.8970133882595263,0.7940025319170191,4408,4302,502,498,0.9669456260630749,0.9664380851828087
759,no-easy-95pct,no-hard-90pct,no-hard-80pct,0.8969104016477858,0.7937962394812271,4408,4301,503,498,0.9673390125703781,0.9665376160889185
780,no-easy-90pct,no-hard-90pct,no-hard-80pct,0.8969104016477858,0.7937962394812271,4408,4301,503,498,0.9673390125703781,0.9665376160889185
