,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
5582,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9096807415036046,0.8193461368455733,4483,4350,454,423,0.9699906535965238,0.9694362089477747
3367,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,0.9096807415036046,0.8193396631277238,4471,4362,442,435,0.9703070090728172,0.9697710195771183
687,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9096807415036046,0.8193395953789615,4475,4358,446,431,0.9702423250701872,0.9696804977231797
3386,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9096807415036046,0.8193394036833749,4474,4359,445,432,0.9703563971863371,0.9699112208790588
1099,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9095777548918641,0.8191361702258986,4479,4353,451,427,0.9702560722770432,0.9698613775405052
5891,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.8191334790923376,4474,4358,446,432,0.9701145481768318,0.9696980171685905
1149,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191346765558806,4477,4355,449,429,0.9700699970435019,0.969709483666289
4620,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191477088020183,4487,4345,459,419,0.9701576354872096,0.9697103918792602
4752,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9095777548918641,0.8191423384943726,4484,4348,456,422,0.970430627860395,0.9699327655822652
1313,curriculum-reordered-shuffled-20pct,baseline,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191394538834134,4482,4350,454,424,0.9701767288300652,0.9697943974801375
1401,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,0.9095777548918641,0.8191373954294983,4465,4367,437,441,0.9703130977277055,0.969830648879806
1960,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-95pct,0.9095777548918641,0.8191346765558806,4477,4355,449,429,0.9709019364213747,0.9703208770317141
156,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9095777548918641,0.8191333760857495,4472,4360,444,434,0.9705092075736588,0.9700672928225074
234,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9095777548918641,0.8191333580619325,4473,4359,445,433,0.9706122267657779,0.9701720428201344
1285,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9705350260161647,0.9701655592450977
214,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9095777548918641,0.8191353538512324,4478,4354,450,428,0.9704428051701717,0.970021155050784
4756,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191353538512324,4478,4354,450,428,0.9705455061399099,0.9700923636597106
5908,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9095777548918641,0.8191335331594081,4471,4361,443,435,0.9700882630081671,0.9695203648603355
494,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9702555631212337,0.9698675749942918
4953,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9095777548918641,0.8191346765558806,4477,4355,449,429,0.970320480486943,0.9697947922183139
4401,easiest-interleaved-25pct,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9700969823014047,0.9694230739122587
1400,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,0.9095777548918641,0.8191373954294983,4465,4367,437,441,0.9703130977277055,0.969830648879806
1214,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-95pct,0.9095777548918641,0.819148227046163,4458,4374,430,448,0.9702093572315231,0.9695665427783396
4976,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9704941026179773,0.9700432263878734
1979,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9702589787081224,0.9698433940525479
2000,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9702589787081224,0.9698433940525479
4689,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191346765558806,4477,4355,449,429,0.9702330541914894,0.9695840133069128
4960,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9095777548918641,0.8191346765558806,4477,4355,449,429,0.970320480486943,0.9697947922183139
5977,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191348386388151,4468,4364,440,438,0.9704725271405504,0.9701135288896637
1215,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-90pct,0.9095777548918641,0.819148227046163,4458,4374,430,448,0.9702093572315231,0.9695665427783396
1334,curriculum-reordered-shuffled-20pct,baseline,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191394538834134,4482,4350,454,424,0.9701767288300652,0.9697943974801375
911,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,0.9095777548918641,0.8191341383343995,4476,4356,448,430,0.9702901645014533,0.9697949893034298
3279,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9708235688563648,0.9703763373523774
5589,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,0.9095777548918641,0.8191348386388151,4468,4364,440,438,0.9701425729611789,0.9696184557097862
7000,no-easy-80pct,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.819137125685536,4480,4352,452,426,0.9696847570291505,0.9691153054682184
3589,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9705541405738458,0.9701589493406693
3596,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9705541405738458,0.9701589493406693
1548,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9095777548918641,0.8191342644397901,4469,4363,441,437,0.9704400896725212,0.9699817041252198
1645,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191346765558806,4477,4355,449,429,0.9701498708611148,0.9697961716964865
119,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,0.9095777548918641,0.8191334790923376,4474,4358,446,432,0.9695410478019233,0.9689190963540772
5752,baseline,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9702638156883125,0.9698099320579416
6051,baseline,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191361702258986,4479,4353,451,427,0.9699791551611597,0.9696257146843167
6626,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9095777548918641,0.8191338292787401,4470,4362,442,436,0.9704226086563955,0.9698910440278846
1555,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9095777548918641,0.8191342644397901,4469,4363,441,437,0.9704400896725212,0.9699817041252198
3225,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9705675695583208,0.9701396881319391
515,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.8191337391815581,4475,4357,447,431,0.9702555631212337,0.9698675749942918
65,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9095777548918641,0.819137125685536,4480,4352,452,426,0.9705255217743876,0.9700200085263827
7021,no-easy-80pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.819137125685536,4480,4352,452,426,0.9696847570291505,0.9691153054682184
6566,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-25pct,0.9095777548918641,0.8191364041368809,4466,4366,438,440,0.9705937910825094,0.969979922432047
3206,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,hardest-interleaved-10pct,0.9095777548918641,0.819137125685536,4480,4352,452,426,0.9705829503067325,0.9701387805533715
5716,baseline,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9095777548918641,0.819137125685536,4480,4352,452,426,0.9696267132668692,0.9690684835103072
5936,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,0.9094747682801236,0.8189297361333321,4478,4353,451,428,0.9694965603130696,0.9689677635349251
6247,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-90pct,hardest-interleaved-10pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.9703362431022116,0.9697537372122057
1599,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-95pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9094747682801236,0.818931644396474,4480,4351,453,426,0.9702645157775506,0.9698975975157813
4740,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9094747682801236,0.8189275881296396,4474,4357,447,432,0.9703612978110033,0.9698129695493939
1276,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9094747682801236,0.8189274369210899,4471,4360,444,435,0.9704104525614441,0.9700211915785514
209,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,0.9094747682801236,0.8189299651126892,4466,4365,439,440,0.9707732685053527,0.9702482028837343
6841,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,0.9094747682801236,0.8189291814717405,4467,4364,440,439,0.9707552359037669,0.9702794391680121
6253,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9094747682801236,0.8189279165787106,4475,4356,448,431,0.9703278632461805,0.9698078582222026
355,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9094747682801236,0.8189275881296396,4474,4357,447,432,0.9708343672024909,0.9704012282390458
6834,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9094747682801236,0.8189291814717405,4467,4364,440,439,0.9707552359037669,0.9702794391680121
1385,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,easiest-interleaved-50pct,0.9094747682801236,0.8189275881296396,4474,4357,447,432,0.9703373674879576,0.9699400020036206
611,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,hardest-interleaved-10pct,0.9094747682801236,0.8189275881296396,4474,4357,447,432,0.9704359739963946,0.9699277256944168
5606,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,hardest-interleaved-10pct,0.9094747682801236,0.8189355497486237,4483,4348,456,423,0.9701171788151808,0.969700242020177
4733,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,0.9094747682801236,0.8189275881296396,4474,4357,447,432,0.9703612978110033,0.9698129695493939
6240,baseline,easiest-interleaved-10pct,hardest-interleaved-25pct,no-easy-95pct,hardest-interleaved-10pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.9703362431022116,0.9697537372122057
7085,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9094747682801236,0.8189273483054208,4472,4359,445,434,0.9704740333931535,0.9700480549100499
1240,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9094747682801236,0.8189355497486237,4483,4348,456,423,0.9699428990245593,0.9694310455275608
686,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,0.9094747682801236,0.8189283840588989,4476,4355,449,430,0.9702750171161212,0.9697417452228839
1546,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,0.9094747682801236,0.8189291814717405,4467,4364,440,439,0.9703016417219921,0.9698390383685944
6861,no-easy-80pct,hardest-interleaved-50pct,hardest-interleaved-25pct,hardest-interleaved-10pct,no-hard-95pct,0.9094747682801236,0.8189341088952627,4482,4349,455,424,0.9708832461602015,0.9702528856914241
575,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.9701920459340005,0.9696297601115768
3324,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-10pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9094747682801236,0.8189276645495105,4470,4361,443,436,0.9703407830748463,0.9697718716825227
1620,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-90pct,easiest-interleaved-50pct,hardest-interleaved-10pct,0.9094747682801236,0.818931644396474,4480,4351,453,426,0.9702645157775506,0.9698975975157813
1567,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,0.9094747682801236,0.8189273483054208,4472,4359,445,434,0.9704668203525191,0.9700544321590509
5599,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,hardest-interleaved-10pct,0.9094747682801236,0.8189355497486237,4483,4348,456,423,0.9701171788151808,0.969700242020177
1118,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,easiest-interleaved-50pct,0.9094747682801236,0.8189331499912066,4463,4368,436,443,0.970246928687298,0.9698320954998685
4636,easiest-interleaved-25pct,no-easy-80pct,hardest-interleaved-50pct,easiest-interleaved-10pct,hardest-interleaved-10pct,0.9094747682801236,0.8189547768050627,4492,4339,465,414,0.9703784181750974,0.9697208954522959
